customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debt_to_income,employment_group_mid,employment_group_high,employment_group_very_high
5170465,0,7236.406052,7430.743901,109764.0729,2,678,0.06592690905878366,False,False,False
1318859,4,4604.211758,18276.90247,79921.19236,8,665,0.05760939773346495,False,True,False
6783766,0,1914.973883,2015.424468,40824.05664,6,622,0.046907976340687337,False,True,False
7689574,1,5376.450009,9327.938722,102364.8943,8,699,0.05252240082662792,False,True,False
2456042,1,3571.942446,6233.507116,58709.36977,6,586,0.0608410967447522,False,True,False
4798547,0,3813.01855,4934.928002,77127.113,5,682,0.04943810810084386,True,False,False
8657440,1,5529.282387,9434.081143,92127.26517,5,621,0.06001787176463951,True,False,False
3386567,1,2203.476652,3363.94258,35394.21246,5,682,0.06225528126922476,True,False,False
3197139,0,2141.305849,451.8342554,45183.42554,5,599,0.0473914012363747,True,False,False
1740544,0,5123.77482,4720.384296,77421.98991,1,674,0.06617983890566731,False,False,False
4044013,0,5194.047143,4637.620677,86460.16975,3,673,0.060074449981056155,True,False,False
2762554,3,2210.728069,6632.214414,34568.98172,5,623,0.06395120593676543,True,False,False
7241638,1,3463.933719,9397.307266,73033.05498,6,592,0.04742967030406428,False,True,False
4864530,0,3723.272091,3906.734629,78164.24555,5,572,0.047633954179450266,True,False,False
3946888,0,4934.880489,7744.214255,101544.7492,5,660,0.048598086340046816,True,False,False
2298848,0,3866.094568,4862.110241,59540.46986,4,752,0.06493221462797506,True,False,False
2781916,4,5740.106515,17360.24898,85301.94441,6,706,0.06729162570328331,False,True,False
3199535,0,1862.025051,2439.95551,45346.7725,5,618,0.041061909113818414,True,False,False
7070528,0,7286.362573,7292.945208,97789.70033,6,717,0.07451053176777846,False,True,False
8257500,0,4216.198928,589.9643155,58996.43155,2,609,0.07146532115975071,False,False,False
5804700,0,5355.264587,964.5437711,91171.35806,5,680,0.058738453621319235,True,False,False
1635632,1,3192.885915,8889.676749,77066.94195,5,663,0.04143003256923704,True,False,False
5982463,1,4105.446169,4035.095738,68534.83497,7,603,0.05990305763189029,False,True,False
8843064,0,3970.652129,3074.354377,62075.89795,3,669,0.06396447349337135,True,False,False
8473439,0,3123.413106,2571.803863,57388.5372,5,580,0.05442573131137415,True,False,False
1719432,0,5519.987638,6544.9387,79649.3234,2,743,0.06930363501367796,False,False,False
5936233,0,3082.595417,2217.425058,58651.97047,4,568,0.052557405868856905,True,False,False
7890229,3,4846.395878,12937.97098,67482.62009,5,608,0.07181694889049173,True,False,False
5914019,0,6296.861054,2949.176186,127533.8161,4,586,0.04937405032295587,True,False,False
1404083,3,4164.052188,13923.64106,68732.13537,4,637,0.06058377446858013,True,False,False
1099190,0,5037.409274,4625.445018,82343.29585,4,639,0.061175706194422384,True,False,False
5999099,0,2753.352464,5139.939204,52050.73469,3,584,0.05289747551880329,True,False,False
6924542,0,2131.358944,2740.980098,40940.40694,7,557,0.052060033187349655,False,True,False
2870991,0,2724.062425,1684.525057,61153.99547,4,650,0.04454430825106643,True,False,False
5784127,1,4755.221685,7047.485527,80099.40332,5,626,0.05936650571543859,True,False,False
1732355,2,3741.316988,6049.904769,54049.33112,7,714,0.06922041236169141,False,True,False
8121937,2,4656.944711,13392.95046,103638.5684,8,653,0.04493447548432172,False,True,False
7417240,1,1702.718059,6098.410907,56935.86817,7,546,0.029905894363742695,False,True,False
6459308,0,5745.512975,6764.830604,76481.7912,3,565,0.07512262572375526,True,False,False
7224101,1,3334.885779,6295.633801,64455.31326,4,752,0.051739501529497335,True,False,False
8618306,3,1968.718288,13175.05219,64733.27361,5,605,0.030412771951886464,True,False,False
5445825,2,5290.607923,12300.3748,87035.76075,5,611,0.06078659940936978,True,False,False
8804938,0,5139.410079,6643.962991,68990.67163,3,706,0.07449427520524633,True,False,False
5898458,1,4822.907384,7096.135523,83817.52059,6,542,0.057540563715689365,False,True,False
8675941,0,4868.128718,2677.756298,86563.86257,2,669,0.05623742487303383,False,False,False
7775796,1,4030.913209,7450.227383,78508.29332,5,611,0.05134378851632894,True,False,False
5644919,2,6419.525685,14884.31374,106841.2351,7,729,0.0600847199023067,False,True,False
6764340,0,1117.379626,2018.232191,22672.728,5,686,0.04928298112163653,True,False,False
5830600,2,4354.175861,10766.32605,74891.76197,5,557,0.05813958366668135,True,False,False
6101820,1,4607.401645,7217.286288,61999.13539,5,684,0.07431396609029389,True,False,False
5523462,0,2641.401611,3331.309203,69032.72665,5,597,0.03826303463851373,True,False,False
2898986,0,5118.796538,6626.876217,82541.76028,6,661,0.06201462775491949,False,True,False
4603371,1,3003.370183,4681.271121,50844.01385,7,620,0.05907028095501158,False,True,False
1824323,1,3292.036569,6334.850028,71256.02985,8,640,0.04620011212987892,False,True,False
8299254,0,5422.01295,10059.11306,99858.82416,4,690,0.054296783440114564,True,False,False
7870570,1,5251.106568,7391.226865,66376.42752,5,693,0.07911101522325498,True,False,False
3103317,2,3568.398184,13068.7558,81870.28753,5,605,0.04358599794452194,True,False,False
5775482,1,2387.846795,3929.490136,45619.09968,6,681,0.05234313723308447,False,True,False
5047739,1,3502.046995,5211.179806,50276.68003,5,678,0.06965549421541628,True,False,False
5517567,2,3688.829403,10778.70481,75698.71213,7,530,0.048730411643794505,False,True,False
3656898,0,3986.665717,2906.993961,72210.09489,4,600,0.05520925741855095,True,False,False
5933016,1,3609.741217,8208.627045,67799.42318,6,621,0.05324147386057452,False,True,False
8466583,0,2641.659219,2895.493793,45799.18373,6,712,0.05767917687296302,False,True,False
3369823,1,3024.879991,6091.915748,57446.38985,5,612,0.052655702105882635,True,False,False
1398730,0,6358.746503,5316.351233,125387.016,6,688,0.05071295821411046,False,True,False
2100829,1,5652.163333,7471.88945,93847.57552,6,733,0.06022705756309559,False,True,False
3039197,0,4629.537269,4345.803042,82240.05517,3,569,0.05629297377573732,True,False,False
6930763,1,3476.504191,7684.99352,72063.8632,6,615,0.048241990321162796,False,True,False
6375158,1,3539.274251,6036.645489,74453.73474,6,673,0.047536557613389104,False,True,False
2924534,0,5438.779307,6522.996364,88964.98011,3,555,0.06113393495142995,True,False,False
8239254,0,2449.077785,1149.347697,36908.57092,3,782,0.06635525906186995,True,False,False
1502843,1,4548.967353,7291.10246,80384.85815,5,667,0.05658985358301587,True,False,False
8518068,1,4836.718657,5525.489092,71349.61384,6,692,0.06778899557671383,False,True,False
1355121,0,4496.332753,4291.362937,81167.69306,5,647,0.05539559624635708,True,False,False
5471928,2,5017.602089,10511.00048,83441.28648,6,708,0.06013332608675283,False,True,False
4795685,1,2233.040504,5462.21697,49571.76917,6,694,0.04504661708445537,False,True,False
4348711,0,3073.834616,3598.712745,87023.10138,6,662,0.03532205319341149,False,True,False
7881501,1,4056.767176,8504.776216,63345.88515,6,652,0.06404152639739379,False,True,False
1082310,1,6525.6206,6852.606089,86344.05541,7,718,0.07557695279673221,False,True,False
5993960,3,3015.345442,12606.52971,64975.23999,4,654,0.04640760761274719,True,False,False
6402080,0,4777.656316,5669.500816,62904.15265,3,632,0.07595136592305722,True,False,False
2145127,1,3364.303359,4880.868805,56527.21725,6,663,0.05951652182206086,False,True,False
5026461,2,3939.722313,11358.73707,71750.02464,4,657,0.054909002927416975,True,False,False
1943263,3,4604.560834,10805.73561,60590.51568,4,588,0.07599474575061085,True,False,False
6560818,3,4908.512628,16980.04837,85646.02982,4,700,0.05731161897774003,True,False,False
1763661,4,4338.372928,19077.42071,84753.11758,7,699,0.05118835804364283,False,True,False
1226414,1,6529.821316,13360.11526,115666.6401,6,676,0.05645379956013782,False,True,False
4803557,1,3491.97423,7540.775743,60563.61639,5,799,0.057657954365099295,True,False,False
8356382,1,2907.208766,9376.535648,75760.71573,5,659,0.038373565217636844,True,False,False
5332663,0,6614.808622,8083.651989,93199.41512,3,614,0.07097478684263227,True,False,False
4197931,1,3171.058726,5859.956348,72282.27804,6,595,0.0438704868189846,False,True,False
7326917,1,4489.075505,8491.802343,81675.30468,5,636,0.05496245802311955,True,False,False
5781455,1,2836.677779,5111.032071,46404.31404,5,743,0.061129613435397745,True,False,False
6902855,1,5341.618048,8334.828417,87308.94515,6,654,0.06118065037692189,False,True,False
7691954,1,3509.695954,7009.507898,68250.64883,5,726,0.05142362767483744,True,False,False
3186841,2,3568.542064,6269.490275,75598.88486,9,600,0.04720363363306891,False,True,False
8170286,0,4014.854567,851.5372661,85153.72661,6,554,0.0471483131371084,False,True,False
6962872,3,1930.942914,7482.071569,47557.41037,5,588,0.04060235616231263,True,False,False
3497624,0,3558.702929,2140.20134,60936.69656,7,557,0.0583999975367224,False,True,False
7203010,1,1825.609274,4309.611146,40211.25252,4,703,0.04540045782189925,True,False,False
8282735,2,2892.641476,6863.491893,54316.15979,7,644,0.05325563307832665,False,True,False
1454064,1,6075.735066,9588.183356,92343.35452,5,689,0.06579504391606328,True,False,False
8417401,1,3449.847771,7510.488096,71399.29625,6,554,0.04831767191262757,False,True,False
8395756,0,4884.179876,3891.938209,83013.00407,6,643,0.05883632246197786,False,True,False
4386807,0,6154.415356,6771.136437,99514.82254,5,545,0.06184420771615437,True,False,False
6850595,0,3785.757223,708.1955417,70819.55417,3,729,0.05345638316096166,True,False,False
6451480,2,4216.902641,14832.23318,87994.85395,6,662,0.04792215057707928,False,True,False
2744341,0,4828.656523,3911.798473,77846.72688,2,573,0.06202773984888701,False,False,False
3575591,1,3568.512309,6805.028035,64457.70302,5,639,0.05536207686291208,True,False,False
7551360,0,2459.007751,1873.962977,45607.54561,3,599,0.05391668676993732,True,False,False
8178183,0,5956.32625,3432.810318,84889.01145,3,536,0.0701660456195594,True,False,False
1819848,1,4907.775402,9434.34521,76872.74834,6,689,0.06384285078885733,False,True,False
8888036,1,3211.979954,3744.535676,59775.37669,6,668,0.05373416500003992,False,True,False
6066730,0,4913.62507,5575.521986,60092.08176,4,801,0.08176826174244359,True,False,False
8756295,1,2556.744815,6586.261473,58092.76316,5,627,0.04401141684306138,True,False,False
5672549,0,4253.892088,4934.730839,61266.80057,3,620,0.06943225447426037,True,False,False
2796495,1,3822.395362,6080.882611,60240.08885,5,730,0.06345268466515551,True,False,False
7180815,1,2821.224867,4308.005812,40993.51773,6,587,0.06882124353371515,False,True,False
5363313,0,3796.312155,6538.797671,73996.76429,3,626,0.05130375890656394,True,False,False
4053935,3,4133.765194,11644.62323,64184.26196,4,595,0.06440465415924211,True,False,False
4626798,0,4382.349808,3680.132682,65734.30343,4,639,0.06666762374179158,True,False,False
3066958,0,2605.219856,3563.351318,71035.91175,6,655,0.03667468737740246,False,True,False
1490068,0,2307.309404,2745.12507,37002.22636,3,568,0.0623559615454447,True,False,False
1026777,0,4332.491583,1615.956806,68831.80486,3,529,0.06294316401861091,True,False,False
6068163,0,3536.979074,1497.489902,58259.28581,3,524,0.06071099267394194,True,False,False
3447961,1,3391.612904,7791.078059,72039.50445,4,689,0.04707990330991235,True,False,False
2997942,1,2857.441322,3674.138581,48595.29838,5,555,0.058800777384999364,True,False,False
3666279,0,2141.99784,2516.832393,42500.5186,3,631,0.050399334186006846,True,False,False
4961614,0,2965.658923,541.9832492,54198.32492,3,639,0.05471864540790682,True,False,False
3055507,2,3484.851987,9447.553216,66872.47049,5,585,0.05211190735836683,True,False,False
5403829,0,3483.573256,2377.124931,73505.02457,6,654,0.04739231469384162,False,True,False
8905080,0,4656.84543,4277.962779,60607.89606,2,616,0.07683562262893705,False,False,False
6471692,0,1820.797385,3193.597105,42945.18409,6,647,0.04239817394155685,False,True,False
6992580,1,3691.088458,6526.798732,76177.47031,4,656,0.048453807181825806,True,False,False
3622154,1,5182.019559,12293.44695,112296.5169,5,626,0.04614586188469751,True,False,False
2566696,0,5887.567542,5362.1837,87459.79265,3,507,0.06731741939477373,True,False,False
3906563,0,3359.887124,4564.326236,80668.44205,7,605,0.04165057659000618,False,True,False
5483645,0,5967.363804,5099.218441,78555.89977,6,558,0.07596327992514317,False,True,False
4071929,1,3485.33358,6412.401202,72865.86724,5,626,0.04783218414899634,True,False,False
5790604,1,3849.076893,5591.260511,58965.82907,5,687,0.06527639742723963,True,False,False
3080975,0,4972.285567,6461.046059,83951.69471,5,627,0.05922793559053336,True,False,False
3645763,0,4618.504952,3732.381086,81406.09892,6,736,0.05673413925090221,False,True,False
5392090,2,3925.745181,9213.915073,55734.64221,2,622,0.07043635744907745,False,False,False
3555799,0,5033.475814,5737.868131,64056.21743,4,664,0.07857903597727314,True,False,False
8032079,3,2708.901194,10299.55627,55337.40638,7,672,0.048952442320806866,False,True,False
4331213,1,3531.660298,9080.99654,75401.47951,7,776,0.04683807693099203,False,True,False
7901274,0,5751.076078,4303.407266,78964.10787,5,690,0.07283152096732476,True,False,False
1778728,0,2556.369391,3448.657963,40100.23451,6,642,0.06374948730941973,False,True,False
8703496,1,4995.505241,10059.64082,75467.60826,4,625,0.06619403153455655,True,False,False
6416904,1,2339.616825,4074.365765,54017.84712,8,642,0.0433119228132615,False,True,False
1927138,1,6010.694321,10022.82655,86726.88339,5,723,0.0693060108475322,True,False,False
7166720,0,4460.075959,4503.651461,69024.9134,4,592,0.06461545171601765,True,False,False
4742049,1,5238.807496,9865.423072,78261.37854,4,663,0.06693988265645492,True,False,False
4147793,1,3986.851857,5402.368899,85468.37924,5,572,0.04664709793787825,True,False,False
5915939,0,2352.786478,2197.426087,37573.03084,4,678,0.06261902288423427,True,False,False
6726367,0,4953.913182,5036.723533,104276.5233,3,615,0.04750746405063545,True,False,False
6720038,1,2994.57033,5593.283496,58173.51243,6,615,0.05147652608398636,False,True,False
3905428,0,3294.827402,6543.679564,74322.37982,4,674,0.0443315648661908,True,False,False
6635732,1,5312.306605,8736.191189,76782.76157,6,693,0.06918618836282629,False,True,False
1733052,1,4337.311569,9675.510153,86091.09183,4,666,0.05038049206722438,True,False,False
5810678,0,2801.344067,1812.19779,48780.57972,6,644,0.05742744516526217,False,True,False
1126380,3,5053.516846,14187.04871,69405.39591,5,635,0.07281158445595559,True,False,False
5995310,1,968.6192562,2737.02878,28171.65313,5,657,0.03438276240766706,True,False,False
6166516,0,1949.773583,4093.701637,43191.435,4,592,0.045142597901644155,True,False,False
3256758,1,4527.211255,5674.511272,66556.9848,5,523,0.0680200773608362,True,False,False
7648999,1,7155.699053,13692.1471,102299.3996,2,705,0.0699485928654463,False,False,False
5332164,2,2923.825295,10327.09812,71164.29945,5,647,0.04108556281164937,True,False,False
6940390,2,2864.740514,7418.913462,43682.36948,3,597,0.06558116118933574,True,False,False
5215891,0,5790.763084,5156.978406,85949.39947,4,640,0.06737409591815964,True,False,False
5374026,0,4547.644776,5625.835517,73631.23404,3,581,0.061762441378199674,True,False,False
5654996,0,4407.327276,6334.128499,77269.62716,5,674,0.0570382883674833,True,False,False
2502482,1,3162.408779,6857.315334,54178.41066,6,665,0.05837027591757709,False,True,False
6489976,1,4293.592861,6755.111649,72005.00093,5,683,0.05962909250114498,True,False,False
4974781,1,2828.671048,5807.194729,82913.49283,7,700,0.03411593157460763,False,True,False
1411552,1,5818.37025,9387.750025,94931.76498,6,616,0.06129002501139424,False,True,False
4656102,1,1954.430995,4649.862539,36647.32798,4,622,0.05333079115799699,True,False,False
6724798,1,4899.540219,9181.836528,97402.14842,5,696,0.0503021781190399,True,False,False
4385683,0,2809.883809,3958.850513,55765.75773,6,649,0.05038726134780703,False,True,False
7661588,1,6647.676767,12421.39254,104806.7022,5,677,0.0634279738552827,True,False,False
2567454,0,2981.831668,1094.979947,49696.02505,4,596,0.060001411883544596,True,False,False
1541790,1,3355.04843,6860.807483,67361.363,6,698,0.049806718281516955,False,True,False
7884934,0,5191.708199,5005.613158,77292.00283,5,563,0.06717005652472105,True,False,False
2586732,0,6820.39942,6736.532572,113946.6085,7,638,0.05985609848142167,False,True,False
3244328,0,2395.916941,605.7202187,35105.11218,3,530,0.0682498015877299,True,False,False
2427947,2,6324.357789,14305.21855,93349.68663,5,633,0.06774910572616241,True,False,False
1588052,3,3911.721702,14111.17693,82008.33821,6,608,0.04769907289162712,False,True,False
4762095,1,1562.989284,4852.408566,34243.70326,5,548,0.045643114943871285,True,False,False
5838862,1,3158.951334,5915.340698,52077.31129,5,799,0.060658879188461266,True,False,False
3356164,1,4645.104115,8933.771025,74192.25225,6,699,0.0626090187874031,False,True,False
7600657,3,7590.49561,19971.1301,104994.4618,6,644,0.0722942475238251,False,True,False
5468259,3,3195.741444,10706.73465,55958.31071,3,724,0.05710932662999254,True,False,False
8141802,0,4502.734743,1713.244362,79810.54369,6,612,0.05641779312379471,False,True,False
1872459,0,4003.266653,1237.903753,105344.8292,5,689,0.03800154866072914,True,False,False
7883633,0,6148.738807,5662.142278,100325.9296,3,670,0.06128763353118235,True,False,False
8494961,1,2312.459155,6083.426802,58898.90225,6,661,0.03926149837537932,False,True,False
7772127,1,3022.024244,6885.566899,53790.38627,5,696,0.05618149363774777,True,False,False
7022339,1,2381.394052,3659.118283,45155.73365,6,624,0.052737357130726185,False,True,False
8909898,0,6401.681296,6504.65265,85069.41681,2,697,0.07525244131269836,False,False,False
3028887,0,4332.179207,606.2278449,60622.78449,3,627,0.07146123760967484,True,False,False
1350033,0,3372.798366,2655.697082,55181.21719,7,572,0.061122217626819984,False,True,False
2679881,3,7376.074016,17785.65545,96272.98187,4,683,0.07661624136624448,True,False,False
8872311,2,2728.576854,8302.827464,57251.33064,6,702,0.04765962333971702,False,True,False
3126674,2,6277.440295,15086.47028,103769.7984,8,718,0.060493904698575574,False,True,False
8009621,0,5623.90452,3632.057535,96086.79264,3,672,0.05852942288406475,True,False,False
5244790,0,2178.489627,1360.978163,39843.779,4,650,0.05467577829402175,True,False,False
7264776,1,4457.9148,12233.49501,98913.32028,3,408,0.0450689026248508,True,False,False
6069992,0,2739.099782,651.003708,65100.3708,5,649,0.04207502581536755,True,False,False
5248495,0,4315.864447,4488.302453,59158.8195,3,619,0.07295386357396803,True,False,False
2458654,1,4855.787136,9192.395334,84339.2534,6,645,0.05757446195273054,False,True,False
3980568,0,1763.383743,857.3146063,85731.46063,7,667,0.020568688904186703,False,True,False
7736107,0,6632.827767,7681.307147,87104.01364,2,736,0.07614835975771919,False,False,False
7202364,1,5317.395322,8874.134931,77109.63632,5,659,0.06895889509753558,True,False,False
5196971,0,2186.597616,2290.223803,48158.3522,7,618,0.04540432793296445,False,True,False
3750794,1,5469.727525,7803.453925,83904.01758,5,628,0.06519029341812836,True,False,False
2367464,1,3889.978844,6208.591463,83344.3756,9,613,0.04667356154504564,False,True,False
1690473,2,3438.029488,9897.756887,65217.62777,6,638,0.052716261010362725,False,True,False
3914062,1,5677.638418,12379.49284,95829.65332,4,690,0.059247197723244355,True,False,False
3153072,0,4534.785715,4821.584759,67043.11355,5,747,0.06763984360031262,True,False,False
5278170,0,7518.561103,873.9546337,87395.46337,3,637,0.08602919205507498,True,False,False
3861860,1,5742.230317,8193.548694,82238.54989,5,690,0.06982407064181759,True,False,False
4646524,2,6024.14638,12095.88339,88905.25825,5,683,0.06775916856413833,True,False,False
2144140,0,3761.492478,6022.206246,77994.66609,5,626,0.048227560505990495,True,False,False
5571140,1,2863.077796,6827.368854,58909.15948,6,681,0.0486015726802558,False,True,False
4166251,0,4707.093339,5876.13626,65688.57267,3,705,0.07165771986928454,True,False,False
2932215,0,4382.509574,3133.040381,85105.78173,6,637,0.05149485128875979,False,True,False
2347311,0,5275.232193,4217.50803,75166.60972,5,622,0.07018052580328615,True,False,False
7352454,2,3105.185941,7504.009416,55322.83341,7,758,0.056128469017256,False,True,False
2294730,2,5548.551689,12248.57719,80214.98219,5,660,0.06917101441046895,True,False,False
4801095,0,6315.664471,6263.33225,108427.9387,4,646,0.0582475748107162,True,False,False
4166459,0,2778.906502,4477.48328,55458.09217,5,621,0.05010822394469686,True,False,False
5788466,2,3927.278971,13337.24568,71453.03155,1,622,0.054963083942097625,False,False,False
2125068,1,5416.752289,9655.122537,99014.40994,5,673,0.05470670675391998,True,False,False
3770679,0,5010.804576,4057.168232,75143.67666,4,580,0.06668298383471725,True,False,False
3006063,0,4299.489795,4574.1156,109108.6845,7,651,0.039405568994831025,False,True,False
2074164,0,3203.451253,3627.958956,67598.75892,6,601,0.047389202171464966,False,True,False
7634803,1,4214.680971,7474.92907,76359.40498,6,599,0.055195309236680215,False,True,False
2753335,2,4353.695798,10039.69633,85223.13305,10,733,0.05108584538244689,False,True,False
5766712,2,6661.364854,10795.30453,89963.06511,6,634,0.07404555242593157,False,True,False
5835599,2,3321.642412,10443.72866,65321.37584,4,697,0.050850772343438135,True,False,False
2617336,0,5271.895249,7562.591412,87069.80811,3,605,0.06054791394899745,True,False,False
5866090,1,5968.161833,9527.064751,97429.55904,5,651,0.061256172067347174,True,False,False
4926866,1,3581.059197,4754.799878,58717.46469,5,734,0.06098797378099126,True,False,False
1850658,1,2283.332344,3302.191188,38921.25071,5,621,0.05866544117538714,True,False,False
6645305,2,3196.367779,12285.43342,92085.61348,7,746,0.034710826786143054,False,True,False
7423188,1,5204.093808,8217.354698,81940.36843,5,601,0.06351074455377573,True,False,False
1607195,0,2282.47149,4480.737982,52614.93463,4,599,0.04338067710338995,True,False,False
4205202,1,3233.399911,4948.328444,56142.36164,5,659,0.057592873127308646,True,False,False
2827374,1,6139.787434,8174.785422,88979.23679,7,613,0.06900247356010167,False,True,False
5763983,0,5531.963122,7354.683265,88956.70113,3,692,0.06218714331498952,True,False,False
7150836,2,5476.273236,11174.62612,78709.40753,6,638,0.06957584115866614,False,True,False
7064816,0,2964.078327,4198.946502,51123.96078,4,638,0.0579782607172245,True,False,False
3217780,1,5188.83626,12883.91174,95153.69929,5,685,0.05453110387422752,True,False,False
3970663,2,3273.29457,10795.1583,63776.78108,1,615,0.05132423610238436,False,False,False
1483641,1,5793.687316,9207.73404,98548.46301,6,657,0.05879023517000054,False,True,False
4533385,0,5587.896567,6187.078156,93643.05616,3,547,0.059672300287299807,True,False,False
3521658,0,3432.98682,6182.76597,72711.14137,6,661,0.047214041140281444,False,True,False
1447627,0,4148.064586,5942.018805,81381.45292,2,639,0.05097063811428449,False,False,False
6776334,2,6964.491421,14677.58365,102437.9004,6,620,0.06798744794460859,False,True,False
1775853,0,2117.057888,1589.029333,39465.33051,6,562,0.05364348557688032,False,True,False
7737709,1,4616.920429,8046.310323,58735.81653,5,741,0.07860485648721431,True,False,False
4416091,3,5407.875156,12770.20425,76351.61054,4,559,0.07082856691237518,True,False,False
8051165,1,5933.358207,12814.66596,110257.5518,4,550,0.053813621925532365,True,False,False
7263815,0,3421.681004,5859.311335,63074.73249,3,615,0.054248046229010645,True,False,False
4946183,0,5214.343325,7062.745944,108918.4813,4,599,0.047873815928794076,True,False,False
5615232,1,6073.722267,10690.37122,111556.467,5,717,0.05444527269763751,True,False,False
3517988,3,1276.784363,5287.155749,26803.52213,5,688,0.04763494725832884,True,False,False
8787428,1,3527.931083,5572.170081,80548.41407,7,682,0.04379888944720969,False,True,False
4153925,1,5131.838746,10273.68633,86735.09997,4,575,0.05916680499330726,True,False,False
1915006,1,5016.329766,8835.768003,74206.08178,4,623,0.06759998164128914,True,False,False
4828279,2,5730.693936,15067.01774,87522.82463,3,662,0.06547656522999948,True,False,False
8291909,1,3634.057471,7085.980095,68691.57707,6,722,0.052903974926892736,False,True,False
1007395,0,2362.112637,2458.826925,40278.92437,3,613,0.05864388570314744,True,False,False
8279657,1,3757.844702,7293.609301,51924.44707,5,707,0.07237139563439168,True,False,False
3140515,1,1836.301053,2924.502726,38467.13608,7,638,0.04773687984416229,False,True,False
7181619,1,4309.120155,8782.805602,97197.68317,7,631,0.04433356860433898,False,True,False
7744902,0,3180.28053,7643.214353,76082.56395,4,714,0.041800385855687246,True,False,False
3017787,0,5393.030476,4570.437733,76008.68136,5,676,0.07095282248690757,True,False,False
6336215,0,4098.03462,3713.138334,64985.96878,6,684,0.06306029896812443,False,True,False
1340455,1,2693.629683,3217.523941,41430.90385,7,710,0.06501498718812045,False,True,False
7271535,2,3701.602132,9183.80644,70651.98724,6,649,0.052392045526276694,False,True,False
2059425,0,1952.536762,3283.978382,37166.10401,5,626,0.05253541671934851,True,False,False
2889751,0,6007.918562,5882.471809,78786.4314,4,574,0.0762557518501847,True,False,False
4292735,1,5365.831541,4560.020205,79004.78696,8,675,0.06791780279993302,False,True,False
8726415,0,5550.892413,8307.184167,92256.30488,3,656,0.06016816325150004,True,False,False
3342765,0,5215.837295,5501.403489,89374.62457,4,674,0.05835926383013617,True,False,False
6995524,0,1893.13213,3606.908457,52688.49012,6,652,0.03593065820805115,False,True,False
8322972,0,3448.308474,5438.010026,46537.38826,3,728,0.07409759341746094,True,False,False
3114612,0,2676.644971,6294.419209,68708.11551,3,693,0.03895675134053753,True,False,False
7913512,0,3488.110185,3589.720159,47227.27496,5,665,0.07385796000201829,True,False,False
1374120,1,3308.228795,3701.667647,58664.59952,6,577,0.0563922505577176,False,True,False
6164038,0,4616.03664,4229.853619,89487.00372,6,661,0.05158331878496379,False,True,False
2179530,1,2647.123196,4956.903749,38187.2308,6,798,0.0693195903589846,False,True,False
4406323,2,2343.26674,6058.875292,47429.22772,5,561,0.04940554279807278,True,False,False
5877777,0,2785.085843,452.4676251,45246.76251,5,596,0.06155326234411727,True,False,False
5987418,4,1344.111534,6298.992514,29516.43828,6,714,0.045537727867076515,False,True,False
1048623,0,4774.75626,4469.535616,77772.30174,6,645,0.06139404586432908,False,True,False
3746535,0,2756.028482,4344.249123,44909.20242,4,645,0.0613689028859845,True,False,False
5705894,1,3135.264699,4866.554331,54376.51649,6,595,0.057658432378186346,False,True,False
2619656,1,2387.185614,4548.608752,58647.94867,5,535,0.04070365064995205,True,False,False
7474693,1,4634.289113,8714.971773,75919.37615,4,640,0.06104224439151954,True,False,False
4025637,1,2805.05126,3724.196272,40083.21537,7,669,0.06998069476480724,False,True,False
3189669,0,4313.744156,5422.55927,74835.03586,4,691,0.05764337661399765,True,False,False
1365837,0,5919.680527,777.6944344,77769.44344,3,583,0.07611833472316283,True,False,False
5895997,3,4119.955033,14756.16813,74362.76621,6,679,0.055403466586561236,False,True,False
6320863,1,6946.290875,11662.78157,120237.5832,7,652,0.05777137805111838,False,True,False
6336606,1,2668.238346,5806.102905,53352.59766,5,732,0.05001140456185241,True,False,False
6160216,2,4649.973652,13928.00213,95718.02482,6,620,0.048579916486412925,False,True,False
2459303,0,4403.83877,5415.746667,65507.23313,5,686,0.06722675587992737,True,False,False
2993190,2,4168.88095,8185.695038,89155.25246,8,743,0.04675979075792973,False,True,False
7479857,0,6156.019979,5950.934804,83889.90505,5,671,0.07338213072634774,True,False,False
4998784,1,4792.742043,10348.1601,81443.51458,6,635,0.05884743638233103,False,True,False
8150336,1,4309.295106,11436.22011,88782.25761,4,597,0.048537795974165694,True,False,False
4041640,1,4202.102572,8015.94477,63341.87985,5,708,0.06634003572282675,True,False,False
5863537,1,2704.192583,5611.883226,41885.86815,3,657,0.06456097730422712,True,False,False
7241111,0,3172.109846,5298.305956,53018.39331,3,590,0.0598303654253079,True,False,False
2736887,1,4347.140086,4378.768765,64494.05848,7,651,0.06740372971485543,False,True,False
3554315,0,2682.662856,3788.568949,40308.34257,4,617,0.06655353916726425,True,False,False
3181518,0,2517.012371,2958.774379,39506.04322,5,763,0.06371208467988913,True,False,False
8297629,0,6124.75567,4525.732185,75096.5573,5,566,0.0815584081375725,True,False,False
5938407,2,4990.456689,11245.73448,85487.12651,7,583,0.058376704104286775,False,True,False
5942986,0,4498.698222,5208.628321,79949.46077,4,561,0.05626927534810939,True,False,False
7922356,0,4494.97308,5323.889431,65060.55585,3,639,0.06908906665911924,True,False,False
1799531,1,4265.418354,9243.579968,99481.4135,7,785,0.042876535464587064,False,True,False
